wandb: Currently logged in as: lukasskellijs (lgwlab) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.22.3
wandb: Run data is saved locally in runs/analysis-hg-phase-bs2/wandb/run-20260410_083634-rn6f0az8
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run analysis-hg-phase-bs2
wandb: ⭐️ View project at
Starting training for 1500 iterations...
Iteration 150/1500: Loss=0.975093, MSE=0.974497, Pen=0.000596, Best=0.975093 (iter 150)
Iteration 300/1500: Loss=0.827535, MSE=0.825656, Pen=0.001880, Best=0.806066 (iter 242)
Iteration 450/1500: Loss=0.800830, MSE=0.798925, Pen=0.001905, Best=0.800830 (iter 450)
Iteration 600/1500: Loss=0.776665, MSE=0.775534, Pen=0.001131, Best=0.776665 (iter 600)
Iteration 750/1500: Loss=0.764026, MSE=0.762742, Pen=0.001284, Best=0.762721 (iter 749)
Iteration 900/1500: Loss=0.752375, MSE=0.750983, Pen=0.001392, Best=0.752375 (iter 900)
Iteration 1050/1500: Loss=0.733976, MSE=0.732821, Pen=0.001155, Best=0.733885 (iter 1049)
Iteration 1200/1500: Loss=0.727939, MSE=0.726829, Pen=0.001110, Best=0.727929 (iter 1199)
Iteration 1350/1500: Loss=0.718927, MSE=0.717883, Pen=0.001044, Best=0.718927 (iter 1350)
Iteration 1500/1500: Loss=0.711302, MSE=0.710378, Pen=0.000924, Best=0.711302 (iter 1500)

Restoring best model from iteration 1500 (loss=0.711302)

Saving model parameters...
Best model parameters (iteration 1500, loss=0.711302) saved to runs/analysis-hg-phase-bs2/parameters
Transformation 'identity' matrix saved to runs/analysis-hg-phase-bs2/parameters/transformation_matrix.npy

Generating unitary transformation comparison...
Unitary comparison plot saved to runs/analysis-hg-phase-bs2/plots/unitary_comparison.png
  Fidelity: 0.4486
  MSE: 0.007104
Actual unitary matrix saved to runs/analysis-hg-phase-bs2/parameters/actual_unitary_matrix.npy
Run summary saved to runs/analysis-hg-phase-bs2/summary.json

================================================================================
Training completed successfully!
Results saved to: runs/analysis-hg-phase-bs2
================================================================================
   2%|▏         | 27/1500 [01:53<1:28:47,  3.62s/it]
Training:   2%|▏         | 28/1500 [01:57<1:34:53,  3.87s/it]
Training:   2%|▏         | 29/1500 [02:00<1:27:56,  3.59s/it]
Training:   2%|▏         | 30/1500 [02:05<1:34:32,  3.86s/it]
Training:   2%|▏         | 31/1500 [02:09<1:39:41,  4.07s/it]
Training:   2%|▏         | 32/1500 [02:14<1:42:25,  4.19s/it]
Training:   2%|▏         | 33/1500 [02:18<1:44:16,  4.26s/it]
Training:   2%|▏         | 34/1500 [02:23<1:45:24,  4.31s/it]
Training:   2%|▏         | 35/1500 [02:27<1:46:44,  4.37s/it]
Training:   2%|▏         | 36/1500 [02:32<1:47:06,  4.39s/it]
Training:   2%|▏         | 37/1500 [02:36<1:47:52,  4.42s/it]
Training:   3%|▎         | 38/1500 [02:41<1:48:15,  4.44s/it]
Training:   3%|▎         | 39/1500 [02:44<1:43:12,  4.24s/it]
Training:   3%|▎         | 40/1500 [02:45<1:15:27,  3.10s/it]
Training:   3%|▎         | 41/1500 [02:49<1:25:39,  3.52s/it]
Training:   3%|▎         | 42/1500 [02:54<1:32:14,  3.80s/it]
Training:   3%|▎         | 43/1500 [02:56<1:20:38,  3.32s/it]
Training:   3%|▎         | 44/1500 [02:58<1:12:37,  2.99s/it]
Training:   3%|▎         | 45/1500 [03:03<1:23:10,  3.43s/it]
Training:   3%|▎         | 46/1500 [03:06<1:22:17,  3.40s/it]
Training:   3%|▎         | 47/1500 [03:11<1:30:21,  3.73s/it]
Training:   3%|▎         | 48/1500 [03:15<1:36:00,  3.97s/it]
Training:   3%|▎         | 49/1500 [03:20<1:39:23,  4.11s/it]
Training:   3%|▎         | 50/1500 [03:23<1:36:57,  4.01s/it]
Training:   3%|▎         | 51/1500 [03:27<1:35:01,  3.94s/it]
Training:   3%|▎         | 52/1500 [03:32<1:39:07,  4.11s/it]
Training:   4%|▎         | 53/1500 [03:36<1:42:03,  4.23s/it]
Training:   4%|▎         | 54/1500 [03:40<1:40:33,  4.17s/it]
Training:   4%|▎         | 55/1500 [03:41<1:16:48,  3.19s/it]
Training:   4%|▎         | 56/1500 [03:46<1:26:10,  3.58s/it]
Training:   4%|▍         | 57/1500 [03:50<1:32:49,  3.86s/it]
Training:   4%|▍         | 58/1500 [03:55<1:37:46,  4.07s/it]
Training:   4%|▍         | 59/1500 [03:59<1:40:43,  4.19s/it]
Training:   4%|▍         | 60/1500 [04:04<1:42:42,  4.28s/it]
Training:   4%|▍         | 61/1500 [04:04<1:16:41,  3.20s/it]
Training:   4%|▍         | 62/1500 [04:09<1:25:52,  3.58s/it]
Training:  13%|█▎        | 193/1500 [13:47<1:35:35,  4.39s/it]
Training:  13%|█▎        | 194/1500 [13:51<1:35:31,  4.39s/it]
Training:  13%|█▎        | 195/1500 [13:55<1:35:19,  4.38s/it]
Training:  13%|█▎        | 196/1500 [14:00<1:35:10,  4.38s/it]
Training:  13%|█▎        | 197/1500 [14:04<1:35:34,  4.40s/it]
Training:  13%|█▎        | 198/1500 [14:09<1:35:15,  4.39s/it]
Training:  13%|█▎        | 199/1500 [14:13<1:35:21,  4.40s/it]
Training:  13%|█▎        | 200/1500 [14:17<1:35:16,  4.40s/it]
Training:  13%|█▎        | 201/1500 [14:22<1:34:47,  4.38s/it]
Training:  13%|█▎        | 202/1500 [14:26<1:34:51,  4.38s/it]
Training:  14%|█▎        | 203/1500 [14:30<1:34:20,  4.36s/it]
Training:  14%|█▎        | 204/1500 [14:35<1:33:57,  4.35s/it]
Training:  14%|█▎        | 205/1500 [14:39<1:34:00,  4.36s/it]
Training:  14%|█▎        | 206/1500 [14:43<1:33:57,  4.36s/it]
Training:  14%|█▍        | 207/1500 [14:48<1:34:30,  4.39s/it]
Training:  14%|█▍        | 208/1500 [14:52<1:34:09,  4.37s/it]
Training:  14%|█▍        | 209/1500 [14:57<1:34:05,  4.37s/it]
Training:  14%|█▍        | 210/1500 [15:01<1:33:58,  4.37s/it]
Training:  14%|█▍        | 211/1500 [15:05<1:33:36,  4.36s/it]
Training:  14%|█▍        | 212/1500 [15:10<1:33:57,  4.38s/it]
Training:  14%|█▍        | 213/1500 [15:14<1:33:33,  4.36s/it]
Training:  14%|█▍        | 214/1500 [15:18<1:33:22,  4.36s/it]
Training:  14%|█▍        | 215/1500 [15:23<1:33:12,  4.35s/it]
Training:  14%|█▍        | 216/1500 [15:27<1:33:27,  4.37s/it]
Training:  14%|█▍        | 217/1500 [15:31<1:33:20,  4.37s/it]
Training:  15%|█▍        | 218/1500 [15:36<1:33:26,  4.37s/it]
Training:  15%|█▍        | 219/1500 [15:40<1:33:03,  4.36s/it]
Training:  15%|█▍        | 220/1500 [15:45<1:33:04,  4.36s/it]
Training:  15%|█▍        | 221/1500 [15:49<1:33:40,  4.39s/it]
Training:  15%|█▍        | 222/1500 [15:53<1:33:32,  4.39s/it]
Training:  15%|█▍        | 223/1500 [15:58<1:33:01,  4.37s/it]
Training:  15%|█▍        | 224/1500 [16:02<1:33:03,  4.38s/it]
Training:  15%|█▌        | 225/1500 [16:07<1:33:08,  4.38s/it]
Training:  15%|█▌        | 226/1500 [16:11<1:33:10,  4.39s/it]
Training:  15%|█▌        | 227/1500 [16:15<1:32:43,  4.37s/it]
Training:  15%|█▌        | 228/1500 [16:20<1:32:23,  4.36s/it]
Training:  15%|█▌        | 229/1500 [16:24<1:32:23,  4.36s/it]
Training:  15%|█▌        | 230/1500 [16:28<1:32:04,  4.35s/it]
Training:  15%|█▌        | 231/1500 [16:33<1:32:23,  4.37s/it]
Training:  15%|█▌        | 232/1500 [16:37<1:31:57,  4.35s/it]
Training:  16%|█▌        | 233/1500 [16:41<1:31:45,  4.35s/it]
Training:  16%|█▌        | 234/1500 [16:46<1:31:37,  4.34s/it]
Training:  16%|█▌        | 235/1500 [16:50<1:31:57,  4.36s/it]
Training:  16%|█▌        | 236/1500 [16:54<1:31:59,  4.37s/it]
Training:  16%|█▌        | 237/1500 [16:59<1:32:12,  4.38s/it]
Training:  16%|█▌        | 238/1500 [17:03<1:31:55,  4.37s/it]
Training:  16%|█▌        | 239/1500 [17:08<1:31:36,  4.36s/it]
Training:  16%|█▌        | 240/1500 [17:12<1:31:54,  4.38s/it]
Training:  16%|█▌        | 241/1500 [17:16<1:31:26,  4.36s/it]
Training:  16%|█▌        | 242/1500 [17:21<1:31:25,  4.36s/it]
Training:  16%|█▌        | 243/1500 [17:25<1:31:28,  4.37s/it]
Training:  16%|█▋        | 244/1500 [17:29<1:31:15,  4.36s/it]
Training:  16%|█▋        | 245/1500 [17:34<1:31:36,  4.38s/it]
Training:  16%|█▋        | 246/1500 [17:38<1:31:51,  4.39s/it]
Training:  16%|█▋        | 247/1500 [17:43<1:31:35,  4.39s/it]
Training:  17%|█▋        | 248/1500 [17:47<1:31:07,  4.37s/it]
Training:  17%|█▋        | 249/1500 [17:51<1:31:07,  4.37s/it]
Training:  17%|█▋        | 250/1500 [17:56<1:31:39,  4.40s/it]
Training:  17%|█▋        | 251/1500 [18:00<1:31:16,  4.38s/it]
Training:  17%|█▋        | 252/1500 [18:05<1:31:10,  4.38s/it]
Training:  17%|█▋        | 253/1500 [18:09<1:31:15,  4.39s/it]
Training:  17%|█▋        | 254/1500 [18:13<1:31:34,  4.41s/it]
Training:  17%|█▋        | 255/1500 [18:18<1:31:05,  4.39s/it]
Training:  17%|█▋        | 256/1500 [18:22<1:30:41,  4.37s/it]
Training:  17%|█▋        | 257/1500 [18:26<1:30:22,  4.36s/it]
Training:  17%|█▋        | 258/1500 [18:31<1:30:07,  4.35s/it]
Training:  17%|█▋        | 259/1500 [18:35<1:30:41,  4.38s/it]
Training:  17%|█▋        | 260/1500 [18:40<1:30:33,  4.38s/it]
Training:  17%|█▋        | 261/1500 [18:44<1:30:23,  4.38s/it]
Training:  17%|█▋        | 262/1500 [18:48<1:29:58,  4.36s/it]
Training:  18%|█▊        | 263/1500 [18:53<1:29:47,  4.36s/it]
Training:  18%|█▊        | 264/1500 [18:57<1:30:04,  4.37s/it]
Training:  18%|█▊        | 265/1500 [19:01<1:29:43,  4.36s/it]
Training:  18%|█▊        | 266/1500 [19:06<1:29:21,  4.34s/it]
Training:  18%|█▊        | 267/1500 [19:10<1:29:03,  4.33s/it]
Training:  18%|█▊        | 268/1500 [19:14<1:28:42,  4.32s/it]
Training:  18%|█▊        | 269/1500 [19:19<1:29:09,  4.35s/it]
Training:  18%|█▊        | 270/1500 [19:23<1:28:56,  4.34s/it]
Training:  18%|█▊        | 271/1500 [19:27<1:28:46,  4.33s/it]
Training:  18%|█▊        | 272/1500 [19:32<1:28:50,  4.34s/it]
Training:  18%|█▊        | 273/1500 [19:36<1:29:16,  4.37s/it]
Training:  18%|█▊        | 274/1500 [19:40<1:29:05,  4.36s/it]
Training:  18%|█▊        | 275/1500 [19:45<1:28:51,  4.35s/it]
Training:  18%|█▊        | 276/1500 [19:49<1:28:40,  4.35s/it]
Training:  18%|█▊        | 277/1500 [19:53<1:28:45,  4.35s/it]
Training:  19%|█▊        | 278/1500 [19:58<1:29:30,  4.39s/it]
Training:  19%|█▊        | 279/1500 [20:02<1:29:02,  4.38s/it]
Training:  19%|█▊        | 280/1500 [20:07<1:28:38,  4.36s/it]
Training:  19%|█▊        | 281/1500 [20:11<1:28:27,  4.35s/it]
Training:  19%|█▉        | 282/1500 [20:15<1:28:15,  4.35s/it]
Training:  19%|█▉        | 283/1500 [20:20<1:28:41,  4.37s/it]
Training:  19%|█▉        | 284/1500 [20:24<1:28:27,  4.36s/it]
Training:  19%|█▉        | 285/1500 [20:28<1:28:12,  4.36s/it]
Training:  19%|█▉        | 286/1500 [20:33<1:28:03,  4.35s/it]
Training:  19%|█▉        | 287/1500 [20:37<1:27:44,  4.34s/it]
Training:  19%|█▉        | 288/1500 [20:41<1:28:00,  4.36s/it]
Training:  19%|█▉        | 289/1500 [20:46<1:27:43,  4.35s/it]
Training:  19%|█▉        | 290/1500 [20:50<1:27:40,  4.35s/it]
Training:  19%|█▉        | 291/1500 [20:54<1:27:30,  4.34s/it]
Training:  19%|█▉        | 292/1500 [20:59<1:27:49,  4.36s/it]
Training:  20%|█▉        | 293/1500 [21:03<1:27:38,  4.36s/it]
Training:  20%|█▉        | 294/1500 [21:08<1:27:24,  4.35s/it]
Training:  20%|█▉        | 295/1500 [21:12<1:27:11,  4.34s/it]
Training:  20%|█▉        | 296/1500 [21:16<1:27:03,  4.34s/it]
Training:  20%|█▉        | 297/1500 [21:21<1:27:30,  4.36s/it]
Training:  20%|█▉        | 298/1500 [21:25<1:27:14,  4.35s/it]
Training:  20%|█▉        | 299/1500 [21:29<1:26:59,  4.35s/it]
Training:  20%|██        | 300/1500 [21:34<1:26:56,  4.35s/it]
Training:  20%|██        | 301/1500 [21:38<1:26:46,  4.34s/it]
Training:  20%|██        | 302/1500 [21:42<1:27:00,  4.36s/it]
Training:  20%|██        | 303/1500 [21:47<1:27:01,  4.36s/it]
Training:  20%|██        | 304/1500 [21:51<1:26:50,  4.36s/it]
Training:  20%|██        | 305/1500 [21:55<1:26:32,  4.34s/it]
Training:  20%|██        | 306/1500 [22:00<1:26:22,  4.34s/it]
Training:  20%|██        | 307/1500 [22:04<1:26:43,  4.36s/it]
Training:  21%|██        | 308/1500 [22:08<1:26:24,  4.35s/it]
Training:  21%|██        | 309/1500 [22:13<1:26:15,  4.35s/it]
Training:  21%|██        | 310/1500 [22:17<1:26:14,  4.35s/it]
Training:  21%|██        | 311/1500 [22:22<1:26:31,  4.37s/it]
Training:  21%|██        | 312/1500 [22:26<1:26:20,  4.36s/it]
Training:  21%|██        | 313/1500 [22:30<1:26:15,  4.36s/it]
Training:  21%|██        | 314/1500 [22:35<1:25:58,  4.35s/it]
Training:  21%|██        | 315/1500 [22:39<1:25:44,  4.34s/it]
Training:  21%|██        | 316/1500 [22:43<1:26:03,  4.36s/it]
Training:  21%|██        | 317/1500 [22:48<1:25:48,  4.35s/it]
Training:  21%|██        | 318/1500 [22:52<1:25:41,  4.35s/it]
Training:  21%|██▏       | 319/1500 [22:56<1:25:32,  4.35s/it]
Training:  21%|██▏       | 320/1500 [23:01<1:25:24,  4.34s/it]
Training:  21%|██▏       | 321/1500 [23:05<1:25:45,  4.36s/it]
Training:  21%|██▏       | 322/1500 [23:07<1:14:04,  3.77s/it]
Training:  22%|██▏       | 323/1500 [23:12<1:17:19,  3.94s/it]
Training:  22%|██▏       | 324/1500 [23:16<1:19:36,  4.06s/it]
Training:  22%|██▏       | 325/1500 [23:18<1:08:25,  3.49s/it]
Training:  22%|██▏       | 326/1500 [23:23<1:13:32,  3.76s/it]
Training:  22%|██▏       | 327/1500 [23:27<1:17:36,  3.97s/it]
Training:  22%|██▏       | 328/1500 [23:31<1:19:41,  4.08s/it]
Training:  22%|██▏       | 329/1500 [23:36<1:21:01,  4.15s/it]
Training:  22%|██▏       | 330/1500 [23:40<1:21:55,  4.20s/it]
Training:  22%|██▏       | 331/1500 [23:45<1:23:04,  4.26s/it]
Training:  22%|██▏       | 332/1500 [23:49<1:23:30,  4.29s/it]
Training:  22%|██▏       | 333/1500 [23:53<1:23:42,  4.30s/it]
Training:  22%|██▏       | 334/1500 [23:58<1:23:46,  4.31s/it]
Training:  22%|██▏       | 335/1500 [24:02<1:23:43,  4.31s/it]
Training:  22%|██▏       | 336/1500 [24:06<1:24:07,  4.34s/it]
Training:  22%|██▏       | 337/1500 [24:11<1:24:39,  4.37s/it]
Training:  23%|██▎       | 338/1500 [24:15<1:24:51,  4.38s/it]
Training:  23%|██▎       | 339/1500 [24:19<1:24:56,  4.39s/it]
Training:  23%|██▎       | 340/1500 [24:24<1:24:56,  4.39s/it]
Training:  23%|██▎       | 341/1500 [24:28<1:25:22,  4.42s/it]
Training:  23%|██▎       | 342/1500 [24:33<1:25:25,  4.43s/it]
Training:  23%|██▎       | 343/1500 [24:37<1:25:23,  4.43s/it]
Training:  23%|██▎       | 344/1500 [24:42<1:25:18,  4.43s/it]
Training:  23%|██▎       | 345/1500 [24:46<1:25:04,  4.42s/it]
Training:  23%|██▎       | 346/1500 [24:51<1:25:28,  4.44s/it]
Training:  23%|██▎       | 347/1500 [24:55<1:25:07,  4.43s/it]
Training:  23%|██▎       | 348/1500 [24:59<1:25:22,  4.45s/it]
Training:  23%|██▎       | 349/1500 [25:04<1:25:02,  4.43s/it]
Training:  23%|██▎       | 350/1500 [25:08<1:25:12,  4.45s/it]
Training:  23%|██▎       | 351/1500 [25:13<1:24:53,  4.43s/it]
Training:  23%|██▎       | 352/1500 [25:17<1:24:44,  4.43s/it]
Training:  24%|██▎       | 353/1500 [25:22<1:24:50,  4.44s/it]
Training:  24%|██▎       | 354/1500 [25:24<1:15:42,  3.96s/it]
Training:  24%|██▎       | 355/1500 [25:29<1:18:32,  4.12s/it]
Training:  24%|██▎       | 356/1500 [25:33<1:20:08,  4.20s/it]
Training:  24%|██▍       | 357/1500 [25:38<1:21:07,  4.26s/it]
Training:  24%|██▍       | 358/1500 [25:42<1:21:53,  4.30s/it]
Training:  24%|██▍       | 359/1500 [25:47<1:22:53,  4.36s/it]
Training:  24%|██▍       | 360/1500 [25:51<1:23:50,  4.41s/it]
Training:  24%|██▍       | 361/1500 [25:56<1:23:43,  4.41s/it]
Training:  24%|██▍       | 362/1500 [26:00<1:23:44,  4.42s/it]
Training:  24%|██▍       | 363/1500 [26:04<1:23:48,  4.42s/it]
Training:  24%|██▍       | 364/1500 [26:09<1:23:47,  4.43s/it]
Training:  24%|██▍       | 365/1500 [26:13<1:24:03,  4.44s/it]
Training:  24%|██▍       | 366/1500 [26:18<1:23:42,  4.43s/it]
Training:  24%|██▍       | 367/1500 [26:22<1:23:30,  4.42s/it]
Training:  25%|██▍       | 368/1500 [26:27<1:23:15,  4.41s/it]
Training:  25%|██▍       | 369/1500 [26:31<1:23:08,  4.41s/it]
Training:  25%|██▍       | 370/1500 [26:35<1:23:39,  4.44s/it]
Training:  25%|██▍       | 371/1500 [26:40<1:23:30,  4.44s/it]
Training:  25%|██▍       | 372/1500 [26:44<1:23:06,  4.42s/it]
Training:  25%|██▍       | 373/1500 [26:49<1:23:05,  4.42s/it]
Training:  25%|██▍       | 374/1500 [26:53<1:23:25,  4.45s/it]
Training:  25%|██▌       | 375/1500 [26:58<1:23:14,  4.44s/it]
Training:  25%|██▌       | 376/1500 [27:02<1:23:13,  4.44s/it]
Training:  25%|██▌       | 377/1500 [27:07<1:23:19,  4.45s/it]
Training:  25%|██▌       | 378/1500 [27:11<1:23:06,  4.44s/it]
Training:  25%|██▌       | 379/1500 [27:15<1:23:14,  4.46s/it]
Training:  25%|██▌       | 380/1500 [27:20<1:23:09,  4.45s/it]
Training:  25%|██▌       | 381/1500 [27:24<1:23:05,  4.46s/it]
Training:  25%|██▌       | 382/1500 [27:29<1:23:01,  4.46s/it]
Training:  26%|██▌       | 383/1500 [27:33<1:22:40,  4.44s/it]
Training:  26%|██▌       | 384/1500 [27:38<1:22:46,  4.45s/it]
Training:  26%|██▌       | 385/1500 [27:42<1:22:21,  4.43s/it]
Training:  26%|██▌       | 386/1500 [27:46<1:21:59,  4.42s/it]
Training:  26%|██▌       | 387/1500 [27:51<1:22:02,  4.42s/it]
Training:  26%|██▌       | 388/1500 [27:55<1:22:05,  4.43s/it]
Training:  26%|██▌       | 389/1500 [28:00<1:22:26,  4.45s/it]
Training:  26%|██▌       | 390/1500 [28:04<1:22:03,  4.44s/it]
Training:  26%|██▌       | 391/1500 [28:09<1:22:00,  4.44s/it]
Training:  26%|██▌       | 392/1500 [28:13<1:21:43,  4.43s/it]
Training:  26%|██▌       | 393/1500 [28:18<1:22:15,  4.46s/it]
Training:  26%|██▋       | 394/1500 [28:22<1:21:58,  4.45s/it]
Training:  26%|██▋       | 395/1500 [28:26<1:21:35,  4.43s/it]
Training:  26%|██▋       | 396/1500 [28:31<1:21:27,  4.43s/it]
Training:  26%|██▋       | 397/1500 [28:35<1:21:40,  4.44s/it]
Training:  27%|██▋       | 398/1500 [28:40<1:22:00,  4.47s/it]
Training:  27%|██▋       | 399/1500 [28:44<1:21:35,  4.45s/it]
Training:  27%|██▋       | 400/1500 [28:49<1:21:33,  4.45s/it]
Training:  27%|██▋       | 401/1500 [28:53<1:21:30,  4.45s/it]
Training:  27%|██▋       | 402/1500 [28:58<1:21:15,  4.44s/it]
Training:  27%|██▋       | 403/1500 [29:02<1:21:34,  4.46s/it]
Training:  27%|██▋       | 404/1500 [29:07<1:21:15,  4.45s/it]
Training:  27%|██▋       | 405/1500 [29:11<1:20:57,  4.44s/it]
Training:  27%|██▋       | 406/1500 [29:15<1:20:40,  4.42s/it]
Training:  27%|██▋       | 407/1500 [29:20<1:20:39,  4.43s/it]
Training:  27%|██▋       | 408/1500 [29:24<1:20:59,  4.45s/it]
Training:  27%|██▋       | 409/1500 [29:29<1:20:43,  4.44s/it]
Training:  27%|██▋       | 410/1500 [29:33<1:20:31,  4.43s/it]
Training:  27%|██▋       | 411/1500 [29:37<1:20:15,  4.42s/it]
Training:  27%|██▋       | 412/1500 [29:42<1:20:30,  4.44s/it]
Training:  28%|██▊       | 413/1500 [29:46<1:20:14,  4.43s/it]
Training:  28%|██▊       | 414/1500 [29:51<1:20:25,  4.44s/it]
Training:  28%|██▊       | 415/1500 [29:55<1:20:13,  4.44s/it]
Training:  28%|██▊       | 416/1500 [30:00<1:20:14,  4.44s/it]
Training:  28%|██▊       | 417/1500 [30:04<1:20:26,  4.46s/it]
Training:  28%|██▊       | 418/1500 [30:09<1:20:06,  4.44s/it]
Training:  28%|██▊       | 419/1500 [30:13<1:19:51,  4.43s/it]
Training:  28%|██▊       | 420/1500 [30:17<1:19:39,  4.43s/it]
Training:  28%|██▊       | 421/1500 [30:22<1:19:30,  4.42s/it]
Training:  28%|██▊       | 422/1500 [30:26<1:19:56,  4.45s/it]
Training:  28%|██▊       | 423/1500 [30:31<1:19:40,  4.44s/it]
Training:  28%|██▊       | 424/1500 [30:35<1:19:30,  4.43s/it]
Training:  28%|██▊       | 425/1500 [30:40<1:19:13,  4.42s/it]
Training:  28%|██▊       | 426/1500 [30:44<1:19:09,  4.42s/it]
Training:  28%|██▊       | 427/1500 [30:49<1:19:35,  4.45s/it]
Training:  29%|██▊       | 428/1500 [30:53<1:19:19,  4.44s/it]
Training:  29%|██▊       | 429/1500 [30:57<1:19:00,  4.43s/it]
Training:  29%|██▊       | 430/1500 [31:02<1:18:47,  4.42s/it]
Training:  29%|██▊       | 431/1500 [31:06<1:19:09,  4.44s/it]
Training:  29%|██▉       | 432/1500 [31:11<1:18:52,  4.43s/it]
Training:  29%|██▉       | 433/1500 [31:15<1:18:40,  4.42s/it]
Training:  29%|██▉       | 434/1500 [31:19<1:18:34,  4.42s/it]
Training:  29%|██▉       | 435/1500 [31:24<1:18:35,  4.43s/it]
Training:  29%|██▉       | 436/1500 [31:28<1:18:42,  4.44s/it]
Training:  29%|██▉       | 437/1500 [31:33<1:18:29,  4.43s/it]
Training:  29%|██▉       | 438/1500 [31:37<1:18:05,  4.41s/it]
Training:  29%|██▉       | 439/1500 [31:42<1:18:24,  4.43s/it]
Training:  29%|██▉       | 440/1500 [31:46<1:18:17,  4.43s/it]
Training:  29%|██▉       | 441/1500 [31:51<1:18:28,  4.45s/it]
Training:  29%|██▉       | 442/1500 [31:55<1:18:09,  4.43s/it]
Training:  30%|██▉       | 443/1500 [31:59<1:18:08,  4.44s/it]
Training:  30%|██▉       | 444/1500 [32:04<1:18:23,  4.45s/it]
Training:  30%|██▉       | 445/1500 [32:08<1:18:13,  4.45s/it]
Training:  30%|██▉       | 446/1500 [32:13<1:18:18,  4.46s/it]
Training:  30%|██▉       | 447/1500 [32:17<1:17:56,  4.44s/it]
Training:  30%|██▉       | 448/1500 [32:22<1:17:43,  4.43s/it]
Training:  30%|██▉       | 449/1500 [32:26<1:17:27,  4.42s/it]
Training:  30%|███       | 450/1500 [32:31<1:17:50,  4.45s/it]
Training:  30%|███       | 451/1500 [32:35<1:17:43,  4.45s/it]
Training:  30%|███       | 452/1500 [32:39<1:17:33,  4.44s/it]
Training:  30%|███       | 453/1500 [32:44<1:17:19,  4.43s/it]
Training:  30%|███       | 454/1500 [32:48<1:17:12,  4.43s/it]
Training:  30%|███       | 455/1500 [32:53<1:17:34,  4.45s/it]
Training:  30%|███       | 456/1500 [32:57<1:17:17,  4.44s/it]
Training:  30%|███       | 457/1500 [33:02<1:17:06,  4.44s/it]
Training:  31%|███       | 458/1500 [33:06<1:16:55,  4.43s/it]
Training:  31%|███       | 459/1500 [33:10<1:16:42,  4.42s/it]
Training:  31%|███       | 460/1500 [33:15<1:16:59,  4.44s/it]
Training:  31%|███       | 461/1500 [33:19<1:16:30,  4.42s/it]
Training:  31%|███       | 462/1500 [33:24<1:16:19,  4.41s/it]
Training:  31%|███       | 463/1500 [33:28<1:16:08,  4.41s/it]
Training:  31%|███       | 464/1500 [33:32<1:16:03,  4.41s/it]
Training:  31%|███       | 465/1500 [33:37<1:16:19,  4.43s/it]
Training:  31%|███       | 466/1500 [33:41<1:16:05,  4.42s/it]
Training:  31%|███       | 467/1500 [33:46<1:15:58,  4.41s/it]
Training:  31%|███       | 468/1500 [33:50<1:15:53,  4.41s/it]
Training:  31%|███▏      | 469/1500 [33:55<1:16:05,  4.43s/it]
Training:  31%|███▏      | 470/1500 [33:59<1:15:49,  4.42s/it]
Training:  31%|███▏      | 471/1500 [34:03<1:15:55,  4.43s/it]
Training:  31%|███▏      | 472/1500 [34:08<1:15:55,  4.43s/it]
Training:  32%|███▏      | 473/1500 [34:12<1:15:45,  4.43s/it]
Training:  32%|███▏      | 474/1500 [34:17<1:16:06,  4.45s/it]
Training:  32%|███▏      | 475/1500 [34:21<1:15:54,  4.44s/it]
Training:  32%|███▏      | 476/1500 [34:26<1:15:36,  4.43s/it]
Training:  32%|███▏      | 477/1500 [34:30<1:15:26,  4.42s/it]
Training:  32%|███▏      | 478/1500 [34:34<1:15:13,  4.42s/it]
Training:  32%|███▏      | 479/1500 [34:39<1:15:26,  4.43s/it]
Training:  32%|███▏      | 480/1500 [34:43<1:15:10,  4.42s/it]
Training:  32%|███▏      | 481/1500 [34:48<1:14:58,  4.41s/it]
Training:  32%|███▏      | 482/1500 [34:52<1:14:49,  4.41s/it]
Training:  32%|███▏      | 483/1500 [34:56<1:14:40,  4.41s/it]
Training:  32%|███▏      | 484/1500 [35:01<1:15:03,  4.43s/it]
Training:  32%|███▏      | 485/1500 [35:05<1:14:53,  4.43s/it]
Training:  32%|███▏      | 486/1500 [35:10<1:14:42,  4.42s/it]
Training:  32%|███▏      | 487/1500 [35:14<1:14:27,  4.41s/it]
Training:  33%|███▎      | 488/1500 [35:19<1:14:54,  4.44s/it]
Training:  33%|███▎      | 489/1500 [35:23<1:14:45,  4.44s/it]
Training:  33%|███▎      | 490/1500 [35:28<1:14:24,  4.42s/it]
Training:  33%|███▎      | 491/1500 [35:32<1:14:19,  4.42s/it]
Training:  33%|███▎      | 492/1500 [35:36<1:14:44,  4.45s/it]
Training:  33%|███▎      | 493/1500 [35:41<1:15:12,  4.48s/it]
Training:  33%|███▎      | 494/1500 [35:45<1:14:48,  4.46s/it]
Training:  33%|███▎      | 495/1500 [35:50<1:14:44,  4.46s/it]
Training:  33%|███▎      | 496/1500 [35:54<1:14:58,  4.48s/it]
Training:  33%|███▎      | 497/1500 [35:59<1:14:25,  4.45s/it]
Training:  33%|███▎      | 498/1500 [36:03<1:14:36,  4.47s/it]
Training:  33%|███▎      | 499/1500 [36:08<1:14:19,  4.45s/it]
